order_id,customer_id,product_id,order_date,amount,profit,quantity,category,subcategory
O369,C2417,P166,2022-07-22,1269.38,443.24,6,Furniture,Sofas
O370,C9336,P840,2021-01-05,705.52,44.81,1,Electronics,TVs
O371,C4403,P427,2022-07-09,425.38,100.35,3,Office Supplies,Staplers
O372,C1960,P971,2022-08-21,510.18,198.67,4,Clothing,Shoes
O373,C3105,P472,2024-05-11,569.09,293.0,4,Home Decor,Wall Art
O374,C7349,P590,2024-01-03,431.4,309.25,7,Toys,Dolls
O375,C9111,P613,2020-10-11,1534.3,282.58,7,Office Supplies,Staplers
O376,C5579,P581,2024-09-24,1275.11,201.65,4,Office Supplies,Printers
O377,C5252,P356,2021-09-06,1293.66,141.37,10,Home Decor,Curtains
O378,C9138,P382,2022-02-13,515.03,450.92,1,Toys,Puzzles
O379,C3603,P234,2021-01-31,140.51,210.6,7,Toys,Action Figures
O380,C2922,P975,2024-03-12,1314.02,112.94,6,Office Supplies,Pens
O381,C7498,P632,2021-10-04,1982.84,100.22,4,Office Supplies,Printers
O382,C2754,P325,2023-12-15,100.5,44.66,6,Clothing,Pants
O383,C9014,P714,2024-01-11,1947.93,161.61,2,Office Supplies,Pens
O384,C5403,P651,2023-08-15,675.79,51.94,8,Clothing,Shoes
O385,C5439,P851,2020-01-21,1608.81,279.16,8,Home Decor,Curtains
O386,C1052,P745,2021-02-09,1073.38,88.82,9,Home Decor,Curtains
O387,C8432,P640,2023-02-28,1036.4,253.95,7,Electronics,Headphones
O388,C3981,P716,2020-07-17,1276.42,336.38,7,Electronics,Laptops
O389,C5962,P484,2024-12-21,435.08,34.93,2,Clothing,Jackets
O390,C5511,P895,2022-04-13,1093.05,433.33,3,Electronics,Headphones
O391,C7803,P623,2022-11-05,111.52,52.13,2,Office Supplies,Printers
O392,C3327,P952,2022-09-29,1244.14,444.76,1,Electronics,Phones
O393,C8016,P211,2022-09-01,730.47,388.9,9,Office Supplies,Staplers
O394,C8477,P226,2024-11-24,1981.95,169.15,7,Clothing,Shirts
O395,C9574,P219,2020-08-20,388.18,136.73,10,Toys,Action Figures
O396,C5960,P419,2020-03-18,111.43,142.4,3,Furniture,Sofas
O397,C7056,P728,2022-05-25,863.44,153.46,3,Clothing,Shirts
O398,C5982,P786,2022-10-02,1058.35,439.34,2,Toys,Dolls
O399,C8832,P293,2020-06-16,1573.84,232.97,6,Toys,Puzzles
O400,C1796,P330,2021-10-18,447.07,44.21,7,Toys,Board Games
O401,C6208,P635,2021-11-15,1906.85,207.07,3,Electronics,Phones
O402,C7592,P695,2022-06-23,1251.43,487.98,2,Toys,Board Games
O403,C6507,P379,2023-09-05,1462.99,157.06,4,Toys,Board Games
O404,C9393,P994,2023-07-10,124.34,260.33,9,Clothing,Pants
O405,C1277,P559,2024-09-24,892.31,26.45,9,Home Decor,Lamps
O406,C8055,P327,2024-12-13,678.84,160.96,2,Clothing,Pants
O407,C5406,P525,2023-01-30,293.83,479.85,5,Clothing,Shoes
O408,C9306,P577,2022-10-10,1590.6,353.45,4,Furniture,Chairs
O409,C5633,P426,2020-04-19,1113.76,313.33,7,Clothing,Pants
O410,C4349,P222,2024-02-03,1528.47,486.33,3,Electronics,Phones
O411,C4357,P312,2022-08-31,1319.2,95.55,10,Toys,Board Games
O412,C6946,P317,2022-10-18,1785.14,116.95,1,Furniture,Tables
O413,C5072,P913,2024-02-06,292.84,349.06,6,Toys,Action Figures
O414,C5566,P918,2021-02-03,1971.32,310.46,6,Home Decor,Wall Art
O415,C8911,P173,2021-11-12,22.24,435.72,2,Home Decor,Curtains
O416,C8090,P929,2020-11-10,1851.07,13.32,8,Home Decor,Curtains
O417,C9112,P441,2024-06-24,1638.33,298.27,4,Office Supplies,Printers
O418,C4625,P266,2023-04-27,1899.64,382.44,7,Clothing,Shoes
O419,C6072,P216,2020-07-12,935.0,406.54,5,Electronics,Headphones
O420,C2935,P332,2023-12-22,769.58,415.65,6,Clothing,Shoes
O421,C9994,P180,2020-10-26,1224.02,300.65,2,Office Supplies,Pens
O422,C5791,P669,2021-07-06,1443.47,155.87,7,Electronics,TVs
O423,C7633,P624,2022-03-26,331.78,304.26,7,Home Decor,Curtains
O424,C3455,P906,2021-05-31,528.41,460.96,10,Office Supplies,Notebooks
O425,C2934,P302,2024-02-19,790.11,306.05,3,Electronics,Phones
O426,C1573,P658,2020-02-02,839.79,310.75,6,Clothing,Shoes
O427,C2562,P719,2023-10-18,1400.81,166.88,10,Office Supplies,Pens
O428,C2246,P966,2024-04-20,367.64,283.34,6,Furniture,Chairs
O429,C1181,P570,2020-02-20,421.87,125.92,1,Clothing,Shirts
O430,C8006,P818,2020-02-02,1321.95,147.04,9,Furniture,Sofas
O431,C7371,P851,2023-08-07,1965.04,499.7,10,Office Supplies,Staplers
O432,C3468,P273,2022-11-24,796.8,253.85,5,Office Supplies,Pens
O433,C4424,P469,2024-05-07,1588.21,456.19,2,Office Supplies,Pens
O434,C3751,P985,2022-05-02,743.88,206.7,1,Office Supplies,Staplers
O435,C5050,P525,2022-08-16,781.63,486.03,9,Office Supplies,Notebooks
O436,C8735,P731,2024-06-02,893.91,57.9,2,Home Decor,Wall Art
O437,C1094,P757,2022-04-15,80.75,210.49,10,Electronics,Phones
O438,C7327,P278,2024-05-01,795.14,372.06,1,Toys,Action Figures
O439,C4798,P392,2024-09-07,289.1,294.52,8,Home Decor,Wall Art
O440,C8122,P632,2023-06-01,1260.46,66.44,10,Toys,Dolls
O441,C1206,P781,2020-10-28,833.04,470.89,2,Office Supplies,Notebooks
O442,C9927,P201,2024-11-29,1940.24,20.29,10,Office Supplies,Printers
O443,C4659,P400,2022-05-26,713.25,253.54,4,Home Decor,Clocks
O444,C6467,P864,2022-02-07,1918.98,82.83,7,Toys,Dolls
O445,C9583,P160,2022-02-19,1147.34,26.85,7,Toys,Dolls
O446,C4544,P547,2022-07-22,177.34,14.36,5,Clothing,Jackets
O447,C4270,P820,2021-05-18,1468.8,16.43,7,Electronics,Phones
O448,C3570,P297,2022-08-04,88.21,75.2,9,Toys,Board Games
O449,C1686,P128,2020-06-11,1969.95,211.72,10,Clothing,Jackets
O450,C5818,P210,2020-03-15,1653.19,61.84,7,Clothing,Shirts
O451,C8738,P499,2021-12-31,445.96,465.0,7,Clothing,Jackets
O452,C1319,P453,2020-10-24,1689.35,345.47,5,Clothing,Shoes
O453,C1349,P818,2021-07-15,1480.94,476.94,6,Electronics,Headphones
O454,C5414,P652,2020-09-07,1532.26,397.47,10,Home Decor,Clocks
O455,C8019,P650,2021-05-11,307.17,493.14,8,Toys,Puzzles
O456,C5722,P953,2020-12-31,266.17,392.04,9,Office Supplies,Staplers
O457,C8859,P921,2024-05-16,402.1,3.34,1,Electronics,Laptops
O458,C3703,P728,2023-07-21,796.26,442.21,9,Electronics,Laptops
O459,C5600,P988,2021-09-08,1187.37,33.46,1,Toys,Puzzles
O460,C6298,P236,2020-09-21,1232.99,251.3,2,Toys,Board Games
O461,C2996,P233,2021-03-19,909.93,9.5,3,Electronics,Laptops
O462,C5161,P110,2021-12-05,640.04,379.39,5,Office Supplies,Notebooks
O463,C9874,P711,2023-02-07,1145.19,264.12,1,Electronics,Headphones
O464,C3505,P204,2020-10-09,517.21,38.13,4,Furniture,Cabinets
O465,C6649,P302,2021-03-22,1604.38,126.73,6,Home Decor,Wall Art
O466,C7321,P356,2021-06-07,811.56,359.24,10,Clothing,Pants
O467,C2668,P618,2024-05-03,1943.2,155.75,1,Electronics,TVs
O468,C1041,P760,2020-12-27,1816.48,299.61,6,Clothing,Shirts
O469,C1511,P316,2020-07-28,454.4,432.14,7,Electronics,Laptops
O470,C6888,P126,2024-12-29,843.12,42.56,5,Furniture,Chairs
O471,C3365,P706,2021-09-07,460.59,87.97,8,Office Supplies,Pens
O472,C1121,P226,2024-04-28,962.07,26.23,8,Toys,Action Figures
O473,C8897,P297,2021-07-15,1332.13,315.06,6,Home Decor,Curtains
O474,C8336,P130,2023-03-04,1704.01,258.94,7,Office Supplies,Notebooks
O475,C2976,P697,2023-01-29,1077.53,391.36,8,Furniture,Tables
O476,C7518,P326,2022-08-13,837.09,183.09,5,Electronics,Headphones
O477,C6568,P180,2020-01-18,178.48,247.2,2,Office Supplies,Notebooks
O478,C1925,P297,2023-12-14,408.35,465.61,9,Home Decor,Lamps
O479,C6260,P969,2024-11-26,1091.38,183.17,7,Toys,Dolls
O480,C1431,P802,2024-06-29,204.05,308.35,5,Office Supplies,Notebooks
O481,C4668,P164,2023-02-15,1826.93,382.47,8,Home Decor,Clocks
O482,C3555,P407,2023-03-23,1960.0,461.13,4,Electronics,Headphones
O483,C8098,P466,2024-01-01,357.34,151.89,8,Home Decor,Curtains
O484,C9570,P481,2021-07-31,640.36,150.99,7,Office Supplies,Notebooks
O485,C7272,P594,2021-09-17,1854.99,280.37,9,Toys,Action Figures
O486,C7875,P974,2024-07-30,168.1,71.79,7,Toys,Board Games
O487,C3158,P545,2020-12-14,998.17,282.07,5,Office Supplies,Printers
O488,C6774,P240,2023-06-11,1576.43,222.99,3,Home Decor,Clocks
O489,C7843,P830,2020-01-15,533.82,384.47,6,Office Supplies,Pens
O490,C4160,P866,2020-09-17,453.47,398.08,5,Clothing,Shirts
O491,C8330,P700,2022-11-11,1366.91,161.83,5,Office Supplies,Staplers
O492,C7349,P673,2022-10-20,539.6,27.21,9,Toys,Dolls
O493,C8919,P596,2021-08-27,1435.56,145.77,1,Toys,Action Figures
O494,C6728,P903,2022-06-04,320.33,100.18,5,Home Decor,Clocks
O495,C6395,P276,2021-04-25,1046.57,338.98,6,Toys,Board Games
O496,C3311,P407,2022-10-28,407.09,429.06,5,Electronics,Phones
O497,C5589,P548,2021-12-03,1236.09,324.94,4,Home Decor,Curtains
O498,C5324,P875,2023-08-27,1148.3,458.72,9,Office Supplies,Pens
O499,C2017,P592,2024-04-26,1726.29,214.87,7,Electronics,Laptops
O500,C1729,P650,2024-02-15,1907.54,192.91,7,Clothing,Shirts
O501,C4745,P564,2021-08-25,1867.06,176.54,5,Office Supplies,Notebooks
O502,C1631,P708,2024-04-04,563.07,360.11,8,Furniture,Cabinets
O503,C6212,P825,2022-03-15,225.09,430.55,1,Electronics,TVs
O504,C8209,P355,2023-07-16,1401.42,324.3,9,Clothing,Jackets
O505,C7634,P722,2022-04-06,418.25,28.95,7,Furniture,Tables
O506,C3236,P378,2020-03-11,139.48,210.01,1,Toys,Puzzles
O507,C8740,P243,2023-06-07,330.27,297.42,7,Office Supplies,Staplers
O508,C8936,P519,2022-03-13,679.97,53.59,7,Home Decor,Curtains
O509,C1033,P117,2020-02-20,323.96,401.88,7,Furniture,Cabinets
O510,C1754,P785,2021-04-15,1410.47,299.26,8,Electronics,Laptops
O511,C7389,P523,2021-12-28,450.21,336.11,5,Office Supplies,Notebooks
O512,C9904,P843,2022-07-02,1153.59,118.95,6,Office Supplies,Notebooks
O513,C6432,P815,2023-11-03,896.25,161.75,6,Electronics,Phones
O514,C1869,P285,2024-05-18,1386.31,404.84,10,Clothing,Shirts
O515,C8049,P307,2021-10-16,1306.34,318.53,9,Clothing,Shoes
O516,C5576,P551,2022-10-19,588.65,415.48,6,Electronics,TVs
O517,C3447,P991,2023-11-08,503.08,297.93,7,Home Decor,Wall Art
O518,C7092,P329,2021-10-23,1395.2,477.63,6,Office Supplies,Pens
O519,C8038,P475,2020-11-12,499.01,397.79,8,Office Supplies,Staplers
O520,C5328,P634,2022-07-04,1328.59,37.46,8,Clothing,Jackets
O521,C1550,P452,2020-04-11,1391.9,417.23,1,Office Supplies,Notebooks
O522,C2965,P651,2022-09-30,235.24,494.84,3,Home Decor,Curtains
O523,C6439,P707,2020-02-26,1708.31,458.72,8,Clothing,Pants
O524,C9263,P125,2022-08-30,474.41,403.98,6,Office Supplies,Pens
O525,C4916,P613,2023-02-10,119.66,206.26,9,Electronics,Phones
O526,C2701,P515,2020-12-23,1262.99,73.59,2,Clothing,Pants
O527,C2873,P800,2020-02-14,1290.66,352.89,4,Electronics,Phones
O528,C2121,P388,2020-10-12,966.25,497.84,4,Home Decor,Clocks
O529,C5268,P211,2021-01-09,1863.89,468.73,7,Clothing,Shirts
O530,C6541,P607,2024-07-02,1864.14,181.83,6,Home Decor,Curtains
O531,C2197,P873,2023-09-15,1511.19,277.3,4,Office Supplies,Notebooks
O532,C5187,P769,2020-10-31,954.19,334.59,7,Furniture,Tables
O533,C9075,P176,2024-04-26,712.58,449.78,4,Electronics,Headphones
O534,C3079,P117,2024-01-25,1065.78,343.88,5,Furniture,Tables
O535,C6372,P632,2024-07-02,1046.81,405.59,10,Home Decor,Clocks
O536,C1616,P395,2024-08-28,228.18,314.59,2,Home Decor,Wall Art
O537,C7636,P654,2024-01-13,1271.08,18.7,5,Office Supplies,Staplers
O538,C7058,P959,2022-05-10,161.64,232.04,3,Office Supplies,Notebooks
O539,C9392,P830,2021-09-02,1361.05,410.56,4,Home Decor,Lamps
O540,C3645,P791,2024-07-15,1073.93,220.07,6,Electronics,Headphones
O541,C6084,P737,2022-09-01,1187.23,184.68,2,Office Supplies,Notebooks
O542,C3482,P944,2021-03-06,928.49,390.2,3,Furniture,Chairs
O543,C7617,P536,2024-06-21,459.09,59.59,8,Furniture,Chairs
O544,C1797,P460,2020-09-23,315.63,297.87,4,Furniture,Tables
O545,C5955,P288,2022-03-12,181.32,438.44,5,Electronics,Phones
O546,C7951,P316,2022-10-10,1421.76,367.39,9,Electronics,Laptops
O547,C6008,P324,2020-11-12,492.16,166.32,9,Office Supplies,Staplers
O548,C5610,P888,2020-01-11,76.84,389.84,10,Office Supplies,Printers
O549,C5895,P696,2021-12-22,274.12,1.2,1,Clothing,Shoes
O550,C7284,P505,2020-11-02,1027.06,178.02,6,Office Supplies,Printers
O551,C9498,P250,2024-05-01,1478.43,83.42,9,Furniture,Tables
O552,C2356,P409,2023-08-20,1004.18,16.09,4,Furniture,Chairs
O553,C4124,P698,2022-01-06,338.81,48.99,1,Furniture,Sofas
O554,C2870,P452,2020-12-18,693.17,121.95,8,Furniture,Sofas
O555,C7636,P827,2020-05-26,58.76,143.54,1,Furniture,Chairs
O556,C7757,P281,2024-11-22,73.83,393.31,10,Furniture,Tables
O557,C3523,P137,2022-04-21,431.47,154.0,3,Furniture,Tables
O558,C7329,P679,2022-06-21,833.04,407.16,3,Home Decor,Lamps
O559,C6324,P384,2022-12-05,1665.02,445.36,2,Clothing,Shirts
O560,C4065,P979,2022-10-25,1470.74,392.38,3,Clothing,Pants
O561,C4841,P440,2023-07-12,230.49,407.4,1,Office Supplies,Pens
O562,C1522,P445,2023-10-17,446.74,225.39,3,Home Decor,Curtains
O563,C5067,P527,2021-06-03,139.29,373.97,7,Home Decor,Curtains
O564,C1974,P403,2023-05-16,779.06,6.06,3,Office Supplies,Staplers
O565,C6542,P270,2023-06-11,1431.61,387.91,2,Home Decor,Curtains
O566,C2900,P398,2022-09-03,817.2,346.89,8,Office Supplies,Pens
O567,C3723,P983,2022-11-14,1530.49,49.0,5,Office Supplies,Printers
O568,C9923,P980,2022-06-08,1576.73,466.41,3,Clothing,Pants
O569,C3575,P315,2024-09-13,1558.16,385.9,3,Office Supplies,Printers
O570,C4204,P182,2020-12-05,1306.57,216.69,4,Clothing,Shirts
O571,C2335,P398,2022-02-12,933.76,275.63,6,Office Supplies,Staplers
O572,C9137,P355,2020-09-11,1246.37,191.4,5,Office Supplies,Notebooks
O573,C4464,P732,2024-07-18,639.1,164.74,8,Home Decor,Lamps
O574,C8008,P331,2024-12-10,14.47,196.88,7,Toys,Action Figures
O575,C4033,P563,2022-05-31,725.74,175.78,5,Office Supplies,Pens
O576,C9126,P994,2024-06-26,1409.4,425.69,8,Home Decor,Lamps
O577,C1146,P829,2023-09-13,1703.67,137.37,6,Home Decor,Curtains
O578,C1954,P333,2024-05-16,1907.45,161.38,5,Clothing,Shoes
O579,C1173,P490,2020-03-04,417.5,341.88,1,Toys,Puzzles
O580,C2208,P785,2023-09-13,68.88,152.0,6,Electronics,Headphones
O581,C7037,P836,2024-04-28,1575.29,16.35,8,Electronics,Phones
O582,C2848,P909,2020-10-03,1277.18,175.77,1,Home Decor,Wall Art
O583,C6094,P949,2021-07-18,1669.41,400.53,1,Electronics,Headphones
O584,C8662,P521,2020-12-05,1870.01,441.78,10,Office Supplies,Staplers
O585,C2872,P296,2021-05-26,1486.04,376.5,1,Clothing,Pants
O586,C6335,P447,2022-09-11,237.74,223.83,2,Home Decor,Curtains
O587,C3567,P651,2024-01-11,912.97,30.97,9,Office Supplies,Printers
O588,C2829,P224,2024-12-06,1269.33,414.37,2,Furniture,Chairs
O589,C3223,P644,2024-10-19,1972.74,40.71,6,Office Supplies,Printers
O590,C8471,P386,2021-03-03,152.08,109.14,8,Office Supplies,Notebooks
O591,C9654,P873,2020-10-13,1181.79,237.38,10,Furniture,Chairs
O592,C8051,P805,2024-05-18,1691.91,164.21,9,Toys,Action Figures
O593,C7801,P810,2020-07-15,507.22,29.83,7,Electronics,TVs
O594,C9933,P206,2020-12-18,1083.77,228.25,4,Office Supplies,Notebooks
O595,C8873,P634,2024-01-28,1059.47,365.42,7,Toys,Action Figures
O596,C2182,P678,2021-04-03,764.02,208.16,2,Office Supplies,Pens
O597,C4873,P399,2022-07-01,787.53,217.31,5,Toys,Puzzles
O598,C2135,P739,2022-11-22,901.74,128.81,6,Toys,Board Games
O599,C5837,P944,2023-09-26,1216.66,338.09,8,Office Supplies,Notebooks
O600,C4528,P890,2021-08-02,360.85,450.66,3,Home Decor,Wall Art
O601,C5425,P276,2021-08-21,1886.74,176.82,4,Furniture,Chairs
O602,C9847,P174,2021-08-28,1508.73,139.17,9,Furniture,Chairs
O603,C7708,P967,2023-04-21,1348.44,181.62,9,Toys,Action Figures
O604,C4135,P430,2023-02-15,979.18,20.49,10,Home Decor,Clocks
O605,C3765,P759,2022-03-14,1988.4,92.1,2,Clothing,Shoes
O606,C4976,P917,2020-02-25,1159.2,62.76,1,Office Supplies,Printers
O607,C9167,P893,2022-11-03,1063.53,179.53,3,Toys,Dolls
O608,C2630,P797,2021-04-09,1837.23,398.85,1,Office Supplies,Notebooks
O609,C3564,P290,2021-01-15,1398.7,6.6,1,Office Supplies,Printers
O610,C8561,P804,2020-01-15,537.76,115.51,3,Furniture,Cabinets
O611,C7663,P914,2024-09-05,541.14,461.72,7,Toys,Board Games
O612,C2475,P141,2023-09-13,598.65,383.82,6,Toys,Action Figures
O613,C4479,P314,2021-06-11,1904.39,150.48,5,Office Supplies,Notebooks
O614,C3388,P299,2024-03-26,1294.23,235.98,7,Office Supplies,Pens
O615,C9741,P551,2022-10-11,444.82,76.66,9,Home Decor,Wall Art
O616,C3829,P522,2024-03-29,741.23,257.75,8,Furniture,Cabinets
O617,C7986,P921,2022-04-05,707.57,333.9,7,Furniture,Cabinets
O618,C8988,P380,2023-08-17,724.82,106.64,7,Toys,Action Figures
O619,C4485,P117,2022-10-26,115.32,247.23,9,Furniture,Tables
O620,C5666,P157,2020-10-26,1856.52,79.22,10,Office Supplies,Notebooks
O621,C9543,P795,2021-08-28,439.53,262.68,6,Furniture,Tables
O622,C7867,P110,2024-09-08,1320.12,253.43,3,Electronics,TVs
O623,C9425,P862,2022-08-01,240.12,160.4,10,Toys,Board Games
O624,C4758,P381,2023-07-15,1748.31,285.57,5,Office Supplies,Pens
O625,C9624,P654,2021-11-09,330.04,311.16,5,Office Supplies,Printers
O626,C1578,P475,2020-11-29,1107.34,152.92,8,Furniture,Sofas
O627,C9343,P314,2023-04-17,637.04,201.59,4,Electronics,Phones
O628,C2213,P373,2024-07-25,1097.26,278.74,5,Office Supplies,Notebooks
O629,C9467,P994,2024-06-22,493.84,381.06,5,Furniture,Sofas
O630,C5722,P351,2022-04-22,1056.88,423.2,8,Furniture,Tables
O631,C9197,P480,2020-02-13,1246.41,97.32,5,Toys,Board Games
O632,C8491,P893,2024-03-12,1911.06,418.0,6,Furniture,Sofas
O633,C3706,P844,2023-06-15,171.53,135.01,2,Toys,Action Figures
O634,C2318,P675,2021-09-01,1483.19,196.05,1,Toys,Puzzles
O635,C1771,P434,2020-08-23,1840.83,257.7,1,Home Decor,Clocks
O636,C3480,P126,2020-03-02,802.32,207.6,3,Home Decor,Clocks
O637,C5257,P564,2021-06-02,1885.61,30.42,1,Home Decor,Lamps
O638,C5930,P347,2020-02-17,1549.25,454.47,2,Toys,Puzzles
O639,C9104,P994,2021-11-14,1044.84,290.45,1,Home Decor,Clocks
O640,C1635,P257,2024-06-03,490.57,81.99,7,Home Decor,Lamps
O641,C9612,P608,2020-04-28,1287.99,421.03,5,Office Supplies,Printers
O642,C1499,P530,2024-05-04,376.67,304.71,7,Office Supplies,Notebooks
O643,C6321,P162,2024-09-12,1176.04,448.05,2,Electronics,Headphones
O644,C1253,P754,2024-03-08,846.45,350.37,10,Home Decor,Curtains
O645,C6979,P233,2021-10-01,1536.73,409.79,1,Office Supplies,Staplers
O646,C8646,P591,2022-06-08,526.06,311.54,8,Furniture,Cabinets
O647,C1791,P513,2020-07-25,70.16,474.25,3,Toys,Action Figures
O648,C5606,P343,2021-09-08,443.09,50.06,1,Electronics,Phones
O649,C5106,P693,2024-05-15,1413.24,348.87,9,Home Decor,Lamps
O650,C6536,P495,2020-04-13,896.15,251.14,3,Furniture,Chairs
O651,C6667,P792,2024-04-29,1918.23,320.49,5,Toys,Puzzles
O652,C8360,P511,2023-07-04,879.75,270.56,4,Furniture,Cabinets
O653,C6171,P119,2020-05-24,207.38,300.78,8,Toys,Dolls
O654,C1221,P196,2022-09-27,645.8,278.04,3,Furniture,Cabinets
O655,C4884,P579,2023-05-04,1634.26,174.16,1,Electronics,Headphones
O656,C8136,P833,2022-12-30,1498.62,297.46,9,Electronics,Phones
O657,C3889,P652,2024-09-18,15.83,303.11,2,Clothing,Shoes
O658,C5928,P703,2020-09-28,1136.75,120.22,1,Office Supplies,Notebooks
O659,C3754,P641,2021-05-29,603.29,23.48,7,Toys,Action Figures
O660,C9487,P974,2020-01-01,539.41,327.67,3,Home Decor,Wall Art
O661,C2817,P434,2024-12-16,678.45,8.34,6,Clothing,Shoes
O662,C3627,P722,2024-03-06,397.12,477.33,1,Furniture,Sofas
O663,C6946,P741,2024-08-15,273.1,357.04,2,Toys,Board Games
O664,C5642,P255,2024-11-11,1441.65,109.63,2,Clothing,Jackets
O665,C2029,P202,2020-02-14,1957.84,196.19,5,Office Supplies,Notebooks
O666,C8677,P848,2022-07-25,1620.14,431.56,9,Office Supplies,Printers
O667,C6678,P910,2020-07-31,164.25,35.78,7,Clothing,Jackets
O668,C2040,P275,2020-09-28,1454.69,190.15,10,Clothing,Shirts
O669,C2909,P255,2021-08-02,147.0,440.97,4,Furniture,Chairs
O670,C8490,P870,2021-07-12,1447.79,88.09,7,Home Decor,Lamps
O671,C7819,P664,2020-09-06,1008.35,53.19,7,Furniture,Sofas
O672,C8515,P825,2024-04-09,216.75,193.23,8,Electronics,Phones
O673,C8459,P220,2021-11-11,666.61,41.47,5,Toys,Action Figures
O674,C9727,P130,2022-04-14,1663.21,37.4,10,Office Supplies,Pens
O675,C9363,P183,2022-04-01,1965.51,6.63,9,Clothing,Jackets
O676,C8305,P889,2024-08-22,472.31,110.59,2,Home Decor,Clocks
O677,C3247,P346,2024-06-09,360.63,188.09,3,Home Decor,Curtains
O678,C4051,P750,2022-04-20,727.3,45.87,7,Clothing,Pants
O679,C5652,P659,2023-02-05,1047.9,425.23,7,Home Decor,Wall Art
O680,C9241,P863,2022-11-08,506.68,186.9,8,Office Supplies,Staplers
O681,C7779,P469,2023-07-22,981.16,57.37,4,Electronics,Headphones
O682,C3803,P778,2024-07-18,1608.54,64.95,5,Furniture,Sofas
O683,C7556,P881,2023-04-23,590.34,474.09,2,Furniture,Chairs
O684,C1230,P709,2024-07-08,309.85,391.67,6,Electronics,Phones
O685,C9003,P855,2023-12-08,187.72,316.08,2,Office Supplies,Pens
O686,C8190,P415,2023-10-20,639.47,479.42,6,Toys,Action Figures
O687,C7869,P715,2020-07-30,1260.42,98.83,9,Clothing,Shirts
O688,C4072,P569,2024-05-29,165.41,326.64,7,Clothing,Shirts
O689,C4092,P126,2022-04-02,1456.38,55.58,7,Clothing,Shoes
O690,C2459,P382,2024-08-03,710.35,253.9,2,Home Decor,Wall Art
O691,C7216,P945,2022-04-09,330.77,321.85,9,Clothing,Shoes
O692,C9614,P652,2022-10-02,1124.3,139.56,8,Toys,Board Games
O693,C9463,P269,2023-11-18,251.8,363.15,8,Toys,Board Games
O694,C5477,P874,2020-02-20,1948.7,435.67,10,Office Supplies,Notebooks
O695,C1064,P696,2020-10-02,1137.77,27.83,1,Toys,Puzzles
O696,C1000,P557,2023-11-11,698.71,176.11,8,Toys,Action Figures
O697,C2240,P115,2021-02-09,1276.25,83.73,3,Furniture,Chairs
O698,C8246,P812,2022-08-13,577.56,243.39,9,Toys,Dolls
O699,C1841,P513,2021-05-26,1523.17,180.52,9,Furniture,Sofas
O700,C5785,P124,2024-03-25,1490.35,43.23,2,Electronics,Headphones
O701,C4067,P988,2023-06-04,1703.99,222.6,7,Clothing,Pants
O702,C5303,P754,2023-05-24,65.94,440.51,8,Office Supplies,Notebooks
O703,C3706,P481,2021-07-12,1788.88,150.72,4,Furniture,Sofas
O704,C7991,P685,2021-10-23,838.89,92.75,10,Electronics,Headphones
O705,C1941,P182,2023-12-25,1983.36,59.67,9,Office Supplies,Pens
O706,C9053,P700,2020-12-27,315.59,260.89,3,Toys,Puzzles
O707,C5855,P544,2022-04-21,1202.58,438.4,8,Electronics,Headphones
O708,C1385,P526,2022-04-08,246.67,352.42,10,Electronics,Phones
O709,C7703,P466,2020-11-09,1045.61,229.18,6,Office Supplies,Staplers
O710,C6640,P565,2024-06-13,1243.86,133.5,2,Furniture,Sofas
O711,C3463,P430,2024-08-29,1691.95,341.6,1,Toys,Action Figures
O712,C7302,P432,2024-08-27,1304.1,109.5,2,Clothing,Pants
O713,C6833,P735,2024-12-06,855.39,369.62,6,Furniture,Chairs
O714,C6196,P210,2020-03-04,1197.16,169.72,8,Clothing,Shoes
O715,C4995,P678,2022-06-26,1694.86,276.83,9,Office Supplies,Printers
O716,C2751,P924,2020-04-20,1217.26,273.83,10,Office Supplies,Notebooks
O717,C1106,P138,2024-08-25,1965.06,499.75,2,Office Supplies,Pens
O718,C2674,P549,2022-10-31,455.02,339.4,3,Toys,Dolls
O719,C9658,P459,2024-11-21,1998.59,351.48,9,Home Decor,Lamps
O720,C7280,P909,2023-07-12,550.1,475.93,6,Office Supplies,Notebooks
O721,C6981,P560,2023-10-20,814.89,128.1,1,Toys,Action Figures
O722,C6135,P459,2024-05-25,1125.58,486.91,7,Furniture,Tables
O723,C9857,P909,2023-02-02,320.27,219.43,8,Home Decor,Lamps
O724,C3165,P882,2021-11-10,1764.66,284.81,10,Furniture,Tables
O725,C1621,P737,2021-02-12,1249.96,338.21,5,Clothing,Shoes
O726,C4010,P449,2024-06-17,513.24,84.05,3,Toys,Dolls
