,title,type,episodes
15871,Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho,ova,1.0
18882,Onnanoko dake ga Wakaru Uta: Only Girls Get It,music,1.0
11536,Onomatopoeia Rap: Natsu Asobi-hen,music,1.0
18518,Ooedo Torimonochou: Nezumi Kozou,ova,1.0
2455,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,ova,1.0
17055,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,movie,1.0
2876,Ookami to Koushinryou II: Holo no Short Anime,special,2.0
653,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,ova,1.0
16139,Ookami to Koushinryou: Merchant Meets the Wise Wolf,tv,
3420,Ookiku Furikabutte: Kihon no Kihon,special,1.0
6222,Ookiku Furikabutte: Natsu no Scorebook,ova,2.0
1304,Ookiku Furikabutte: Natsu no Taikai-hen,tv,13.0
3781,Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,special,1.0
24459,Oow: Zhihui Baodian,tv,100.0
16254,Ooyukiumi no Kaina: Hoshi no Kenja,movie,1.0
5755,Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,ova,2.0
1452,Orange: Mirai,movie,1.0
7193,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,special,1.0
6804,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,special,13.0
4861,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,special,16.0
7151,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,ona,8.0
4551,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,special,1.0
1121,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,ova,1.0
6474,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,ova,1.0
3967,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,tv,12.0
3251,Orient: Awajishima Gekitou-hen,tv,12.0
3308,Osake wa Fuufu ni Natte kara: Yuzu Atsukan,ona,1.0
13656,Osaru no Sankichi: Boukuusen,movie,1.0
13663,Osaru no Sankichi: Totsugeki-tai,movie,1.0
14230,Oshare Majo Love and Berry: Shiawase no Mahou,movie,1.0
10027,Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,tv,26.0
6989,Oshiete Re: Maid,ova,2.0
3373,Oshiete! Galko-chan: Natsuyasumi tte Hontou desu ka?,ova,1.0
8117,Oshioki: Gakuen Reijou Kousei Keikaku,ova,3.0
19189,Oshiri Tantei Movie 1: Curry Naru Jiken,movie,1.0
19295,Oshiri Tantei Movie 2: Tentoumushi Iseki no Nazo,movie,1.0
20133,Oshiri Tantei Movie 3: Sufure-tou no Himitsu,movie,1.0
21411,Oshiri Tantei Movie 4: Shiriarty,movie,1.0
15779,Oshiri Tantei: Mina to Machi no Tuk-tuk Chase,ona,1.0
15272,Oshiri Tantei: Puputto Fumutto Kaiketsu Dance,music,1.0
16633,Osiris no Tenbin: Season 2,ona,11.0
12684,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,special,1.0
12692,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,ova,1.0
12366,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,movie,1.0
11013,Osomatsu-san Movie: Gekijou Koukai Kinen - Original Tanpen Gekijou,ona,7.0
7647,Osomatsu-san Movie: Zensetsu Gekijou,special,6.0
16431,Osomatsu-san: Hajimaru Hajimari,special,6.0
12541,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,movie,1.0
10850,Osomatsu-san: Hipipo-Zoku to Kagayaku Kajitsu,movie,1.0
4045,Osomatsu-san: Ouma de Kobanashi,special,1.0
16393,Osomatsu-san: Tamashii no Takoyaki Party to Densetsu no Otomarikai,movie,1.0
17174,Otogi Banashi: Bunbuku Chagama,movie,1.0
17757,Otoko wa Tsurai yo: Torajirou Wasurenagusa,special,1.0
8620,Otome Juurin Yuugi: Maiden Infringement Play,ova,2.0
4866,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,ova,3.0
11771,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation,ova,1.0
11055,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation (2022),ova,2.0
20964,"Otoppe Movie: Papa, Don't Cry",movie,1.0
23156,Otoppe no Waki Waki Otopetarium: Seigi ni Oto wo Tsukeyou YO!,movie,1.0
14676,Ougon no Hou: El Cantare no Rekishikan,movie,1.0
2162,Ouritsu Uchuugun: Honneamise no Tsubasa,movie,1.0
10459,Ouritsu Uchuugun: Honneamise no Tsubasa Pilot,special,1.0
2384,Ousama Ranking: Yuuki no Takarabako,tv,10.0
12651,Outsider:Requiem,music,1.0
1551,Overlord Movie 1: Fushisha no Ou,movie,1.0
1516,Overlord Movie 2: Shikkoku no Eiyuu,movie,1.0
16088,Overlord Movie 3: Sei Oukoku-hen,movie,1.0
4644,Overlord Movie: Manner Movie,movie,1.0
4464,Overlord Movie: Ple Ple Pleiades,movie,2.0
7479,Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban,ona,1.0
2820,Overlord: Ple Ple Pleiades,special,8.0
5164,Overlord: Ple Ple Pleiades - Clementine Toubou-hen,ona,3.0
3225,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,ova,1.0
3767,Overlord: Ple Ple Pleiades 2,ona,13.0
4055,Overlord: Ple Ple Pleiades 3,ona,13.0
5722,Overlord: Ple Ple Pleiades 4,ona,13.0
18448,Owara Nai Chinkonka wo Utaou: Seinen no Uta,ona,1.0
2285,Owaranai Seraph: Nagoya-hen,special,4.0
2404,Owari no Seraph: Kyuuketsuki Shahar,ova,1.0
506,Owari no Seraph: Nagoya Kessen-hen,tv,12.0
2394,Owari no Seraph: The Beginning of the End,special,1.0
20501,Oyako de Manabu: Kaji no Youjin - Jishin no Youjin,ova,1.0
5665,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,ova,1.0
18546,Oyone to Mattsan: Ai no Uta,ova,1.0
8959,Ozanari Dungeon: Kaze no Tou,ova,3.0
10566,PES: Peace Eco Smile,ona,7.0
13816,PES: Peace Eco Smile - Drive your Heart,ona,1.0
15263,PS3® no Tsukai Kata: feat.Peeping Life,ova,6.0
10130,Pa-Pa-Pa the ★ Movie: Perman,movie,1.0
10694,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,movie,1.0
7424,"Pakomane: Watashi, Kyou kara Meimon Yakyuubu no Seishorigakari ni Narimasu... The Animation",ova,1.0
18641,Palladium: siroPd Motion Collective,music,5.0
24522,Pan Xia Jiangmo Ji: Shouhu Jiayuan,tv,13.0
24653,Pan Xia Jiangmo Ji: Zhengjiu Jiayuan,tv,13.0
9878,Panda-Z: The Robonimation,tv,30.0
5528,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,ova,2.0
3330,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,special,1.0
18537,"Panpaka Pants Matsuri Movie: Purin Ara, Domo",movie,1.0
17689,Panpaka Pants Movie: Bananan Oukoku no Hihou,movie,1.0
13855,Pants no Ana: Mambo de Ganbo!,ova,1.0
22200,Pao Fu Xiaojie: Gan Ai Ji,ona,13.0
21832,Pao Fu Xiaojie: Hua Yang Ji,ona,28.0
21639,Pao Fu Xiaojie: Wennuan Guilai,ona,12.0
5186,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,ova,2.0
2724,Papa no Iukoto wo Kikinasai!: Pokkapoka,special,1.0
19221,Paper Cranes Story: Kenta to Maiko,ova,1.0
7574,Peace Maker Kurogane Movie 1: Omou Michi,movie,1.0
9141,Peace Maker Kurogane Movie 2: Yuumei,movie,1.0
17325,Peeping Life Movie: We Are The Hero,ova,9.0
11193,Peeping Life TV: Season 1??,tv,12.0
17119,Peeping Life x I-O Data: Quiz!! Input Output,ona,8.0
17078,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,ova,10.0
15372,Peeping Life: Gekijou Original-ban,movie,5.0
15050,Peeping Life: Shinkon-chan Kansai ni Irasshai,ona,1.0
16956,Peeping Life: TV Asahi Josei Announcer Collab,special,1.0
16902,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,ova,10.0
17049,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,ona,4.0
17205,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,special,2.0
14139,Peeping Life: The Perfect Emotion,ova,10.0
15042,Peeping Life: The Perfect Emotion Special,special,1.0
14014,Peeping Life: The Perfect Evolution,ova,10.0
15003,Peeping Life: The Perfect Evolution Specials,special,3.0
15133,Peeping Life: The Perfect Explosion,ova,10.0
17092,Peeping Life: The Perfect Explosion Specials,special,2.0
13973,Peeping Life: The Perfect Extension,ova,10.0
17292,Peeping Life: The Perfect Extension Specials,special,2.0
12928,Peeping Life: World History,ona,40.0
14993,Peeping Life: YouTuber-kun,ona,4.0
16869,Peleliu: Rakuen no Guernica,,
6002,Penguin's Memory: Shiawase Monogatari,movie,1.0
14144,Pepsi Nex x 009 Re:Cyborg,movie,3.0
12869,Perman: Birdman ga Yatte Kita!!,movie,1.0
15919,Persia no Komoriuta: Watashi no Hana,music,1.0
8457,Persona 2: Another Self,special,1.0
1191,Persona 3 the Movie 1: Spring of Birth,movie,1.0
1229,Persona 3 the Movie 2: Midsummer Knight's Dream,movie,1.0
1382,Persona 3 the Movie 3: Falling Down,movie,1.0
1022,Persona 3 the Movie 4: Winter of Rebirth,movie,1.0
8119,Persona 4 the Animation: A Brief Lesson on Izanagi & Izanami,special,1.0
10105,Persona 4 the Animation: Mr. Experiment Shorts,special,5.0
1868,Persona 4 the Animation: No One is Alone,special,1.0
3792,Persona 4 the Animation: The Factor of Hope,movie,1.0
6203,Persona 4 the Golden Animation: Thank you Mr. Accomplice,special,1.0
2874,Persona 5 the Animation: The Day Breakers,special,1.0
4656,Persona: Trinity Soul,tv,26.0
7011,Peter Grill to Kenja no Jikan: Super Extra,tv,12.0
8755,Petit Eva: Evangelion@School,ona,24.0
5830,Phantasy Star Online 2: Episode Oracle,tv,25.0
11741,Phantasy Star Online 2: Episode Oracle - Xiao's Report,special,1.0
8096,Phantom of the Kill: Zero kara no Hangyaku,movie,1.0
508,Phantom: Requiem for the Phantom,tv,26.0
7340,Phantom: Requiem for the Phantom Picture Drama,special,9.0
18809,Phantomi: Mini Anime,ona,18.0
2265,Phi Brain: Kami no Puzzle,tv,25.0
2497,Phi Brain: Kami no Puzzle - Orpheus Order-hen,tv,25.0
2906,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,tv,25.0
10386,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,movie,1.0
7989,Piace: Watashi no Italian,tv,12.0
24573,Piao Chong Bei Bei: Shenmi Gongchang,tv,52.0
24119,Piao Chong Bei Bei: Wu Long Mofa,tv,52.0
24428,Piao Chong Bei Bei: Zhengjiu Gu Shu Zhen,tv,52.0
24799,Piaoyi Dao: Tiankong Lixian Ji,tv,52.0
8829,Pig: Oka no Ue no Dam Keeper,ona,10.0
13476,Pikkoman no Kichikumichi: Mayonaka no Milk Party,ova,1.0
23086,Pili Yongshi: Yuanqi Yongzhe,tv,52.0
16654,Pink Lady Monogatari: Eikou no Tenshi-tachi,tv,33.0
17894,Pink Lady Monogatari: Eikou no Tenshi-tachi Recaps,special,2.0
21806,Pinkfong Cinema Concert 2: Wonderstar Concert Daejagjeon,movie,1.0
22674,Pinkfong Cinema Concert: Ujudaetamheom,movie,1.0
15721,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,ona,1.0
24081,Pipi Zhu: Chengyu Lieche,tv,20.0
23938,Pipi Zhu: Conglin Da Maoxian,tv,20.0
24082,Pipi Zhu: Conglin Riji,tv,20.0
24084,Pipi Zhu: Conglin Shenghuo,tv,20.0
24083,Pipi Zhu: Dizhen Qiusheng Ji,ona,20.0
12456,Planet:Valkyrie,ona,1.0
1372,Planetarian: Chiisana Hoshi no Yume,ona,5.0
1724,Planetarian: Hoshi no Hito,movie,1.0
4437,Planetarian: Snow Globe,ova,1.0
21367,Planetarium Chibi Maruko-chan: Minamijuujisei ni Miserarete,movie,1.0
21735,Planetarium Chibi Maruko-chan: Soredemo Chikyuu wa Mawatteiru,movie,1.0
21070,Planetarium Hakushon Daimaou 2020: Uchuu Ryokou ni Shuppatsu! No Hanashi,movie,1.0
23240,Planetarium Hanakappa: Hanasake! Pakkaan Uchuu Ryokou,movie,1.0
18576,Planetarium Kamiusagi Rope: Orera Rocket Tobasu tte Maji ssuka!?,movie,1.0
22907,Planetarium Ojarumaru: Inseki Kozu ga Futte Kita!,movie,1.0
9719,Planetarium Pokemon: Aurora kara no Message,movie,1.0
15074,Platonic Chain: Ansatsu Jikkouchuu,special,1.0
13269,Platonic Chain: Web,special,1.0
12788,Play the Lupin: Clips x Parts Collection,music,4.0
18478,Pochitto Hatsumei: Pikachin-Kit,ona,1.0
4689,Pokemon (2019): Harukanaru Aoi Sora,special,1.0
5977,Pokemon (2019): Kami to Yobareshi Arceus,ona,4.0
12542,Pokemon (2019): Natsuyasumi Chokuzen 1-jikan Special,special,1.0
5307,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,movie,1.0
4769,Pokemon 3D Adventure: Mew wo Sagase!,movie,1.0
11834,Pokemon Advanced Generation Planetarium: Tenkuu Kara no Chousen,movie,1.0
18104,Pokemon Anime Chou Hyakka: Pokemon Kingin Zukan Super Select,ova,1.0
5581,Pokemon Best Wishes! Season 2: Decolora Adventure,tv,20.0
6092,Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!,special,1.0
6676,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,special,1.0
4081,Pokemon Best Wishes! Season 2: Episode N,tv,14.0
2762,Pokemon Black and White 2: Introduction Movie,ona,1.0
4090,Pokemon Crystal: Raikou Ikazuchi no Densetsu,special,1.0
8605,Pokemon Diamond & Pearl: Clip Show,special,1.0
8540,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyuu,ona,2.0
5829,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,special,1.0
5654,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,special,1.0
5938,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai",special,1.0
3191,Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,ona,3.0
9161,Pokemon Masters: Trainers Great Gathering Special Animation,ona,1.0
643,Pokemon Movie 01: Mewtwo no Gyakushuu,movie,1.0
1268,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,movie,1.0
2029,Pokemon Movie 03: Kesshoutou no Teiou Entei,movie,1.0
2536,Pokemon Movie 04: Celebi Toki wo Koeta Deai,movie,1.0
2034,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,movie,1.0
3266,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,movie,1.0
2549,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,movie,1.0
1582,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,movie,1.0
3223,Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,movie,1.0
1640,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,movie,1.0
2888,Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,movie,1.0
2570,Pokemon Movie 12: Arceus Choukoku no Jikuu e,movie,1.0
3087,Pokemon Movie 13: Genei no Hasha Zoroark,movie,1.0
4262,Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram,movie,1.0
4046,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,movie,1.0
4776,Pokemon Movie 15: Kyurem vs. Seikenshi,movie,1.0
5284,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,movie,1.0
4750,Pokemon Movie 17: Hakai no Mayu to Diancie,movie,1.0
4261,Pokemon Movie 18: Ring no Choumajin Hoopa,movie,1.0
4452,Pokemon Movie 19: Volcanion to Karakuri no Magearna,movie,1.0
2539,Pokemon Movie 20: Kimi ni Kimeta!,movie,1.0
2769,Pokemon Movie 21: Minna no Monogatari,movie,1.0
6590,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,movie,1.0
2987,Pokemon Movie 23: Koko,movie,1.0
5261,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,ona,1.0
6942,Pokemon Ranger: Hikari no Kiseki,special,2.0
6793,Pokemon XY SP: Road to Kalos,special,1.0
7240,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,special,1.0
8822,Pokemon XY: Hoopa no Odemashi Daisakusen!!,special,6.0
7750,Pokemon XY: Koukoku no Princess Diancie,special,1.0
2253,Pokemon XY: Mega Evolution,special,4.0
8016,Pokemon XY: New Year Special,special,1.0
8365,Pokemon XY: New Year's Eve 2014 Super Mega Special,special,1.0
6380,Pokemon XY: Odemashi Ko Majin Hoopa,ova,1.0
6127,Pokemon XY: Sora no Hahen,movie,1.0
11949,"Pokemon no Heisei-shi: Kayou Kara Mokuyou, Soshite Nichiyou e",special,1.0
11132,Pokemon: Aki no Special,special,1.0
5955,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,special,1.0
6737,Pokemon: Meloetta no Kirakira Recital,movie,1.0
5921,Pokemon: Mewtwo - Kakusei e no Prologue,special,1.0
2542,Pokemon: Mewtwo! Ware wa Koko ni Ari,special,1.0
2546,Pokemon: Mezase Pokemon Master,tv,11.0
6291,Pokemon: Odoru Pokemon Himitsu Kichi,movie,1.0
3989,Pokemon: Pichu to Pikachu,movie,1.0
7805,Pokemon: Pikachu Koori no Daibouken,special,1.0
7925,Pokemon: Pikachu Tanken Club,special,1.0
5050,Pokemon: Pikachu Tankentai,movie,1.0
5813,Pokemon: Pikachu no Dokidoki Kakurenbo,movie,1.0
7898,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,special,1.0
5814,Pokemon: Pikachu no Fuyuyasumi,ova,2.0
6687,Pokemon: Pikachu no Fuyuyasumi (2000),ova,2.0
6791,Pokemon: Pikachu no Fuyuyasumi (2001),ova,3.0
7886,Pokemon: Pikachu no Kirakira Daisousaku!,special,1.0
7753,Pokemon: Pikachu no Natsumatsuri,special,1.0
3741,Pokemon: Pikachu no Natsuyasumi,movie,1.0
7843,Pokemon: Pikachu no Obake Carnival,special,1.0
8546,Pokemon: Pikachu no Summer Bridge Story,special,1.0
6739,Pokemon: Pikachu no Wanpaku Island,special,1.0
5376,Pokemon: Pikachu to Eievui Friends,movie,1.0
8311,Pokemon: Pikachu to Pokemon Ongakutai,movie,1.0
7762,"Pokemon: Pikachu, Kore Nan no Kagi?",movie,1.0
5533,Pokemon: Pikapika Hoshizora Camp,movie,1.0
5119,Pokemon: Senritsu no Mirage Pokemon,ona,1.0
598,Pokemon: The Origin,special,4.0
8530,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,ova,1.0
7259,Pokemon: Yadoking no Ichinichi,special,1.0
14339,Ponkotsu Quest x Digimon Story: Cyber Sleuth - Hacker's Memory,ona,1.0
16696,Ponkotsu Quest: Maou to Haken no Mamono-tachi,ona,
17563,Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials,special,
11176,Popee the Performer: Countdown Special,special,1.0
17736,Poppoya-san: Nonki Ekichou,movie,1.0
17930,Poppoya-san: Nonki Kikanshi,movie,1.0
22393,Pororo Movie: Bomulseom Daemoheom,movie,1.0
22392,Pororo Movie: Gonglyongseom Daemoheom,movie,1.0
22579,Pororo Movie: Keompyuteo Wang-gug Daemoheom,movie,1.0
22087,Pororo Movie: Nun-yojeong Ma-eul Daemoheom,movie,1.0
22570,Pow Pow Bing: Pow Pow Xiang Qian Chong,ona,64.0
19310,Power Battle Watch Car: Minicar Battle League - Bulkkoch-ui Jilju,movie,1.0
19237,Power Battle Watch Car: Watch Gamyeon-ui Yeogseub,movie,1.0
17726,Powerful Pro Yakyuu: Powerful Koukou-hen,ona,4.0
7095,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,ova,1.0
4743,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,movie,1.0
3969,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,movie,1.0
4440,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,movie,1.0
5295,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,movie,1.0
4981,Precure All Stars Movie New Stage 3: Eien no Tomodachi,movie,1.0
4944,Precure All Stars Movie New Stage: Mirai no Tomodachi,movie,1.0
7818,Precure All Stars Movie: Haru no Carnival♪,movie,1.0
8651,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,music,1.0
6129,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,movie,1.0
6247,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,movie,1.0
9266,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,movie,1.0
8516,Pretty Rhythm: All Star Selection,tv,11.0
2814,Pretty Rhythm: Aurora Dream,tv,51.0
7064,Pretty Rhythm: Aurora Dream - Prism Shougekijou,special,51.0
5838,Pretty Rhythm: Dear My Future,tv,51.0
3038,Pretty Rhythm: Rainbow Live,tv,51.0
9392,PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,movie,1.0
7567,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,movie,1.0
7202,PriPara Movie: Mi~nna de Kagayake! Kirarin☆Star Live!,movie,1.0
6454,PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,movie,1.0
2632,Prince of Stride: Alternative,tv,12.0
14008,Princess Army: Wedding★Combat,ova,2.0
2094,Princess Connect! Re:Dive,tv,13.0
1067,Princess Connect! Re:Dive Season 2,tv,12.0
12665,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,ova,2.0
9184,Princess Lover!: Magical Knight Maria-chan,special,6.0
4247,Princess Nine: Kisaragi Joshikou Yakyuubu,tv,26.0
7821,Princess Principal: Ange Report,ona,1.0
2615,Princess Principal: Crown Handler Movie 1,movie,1.0
6955,Princess Principal: Crown Handler Movie 1 - Busy Easy Money,special,1.0
2896,Princess Principal: Crown Handler Movie 2,movie,1.0
8547,Princess Principal: Crown Handler Movie 2 - Revealing Reviews,special,1.0
4839,Princess Principal: Crown Handler Movie 3,movie,1.0
13118,Princess Road: Bara to Dokuro no Monshou,ova,1.0
12017,Prism Magical: Prism Generations!,ova,1.0
1315,Prison School: Mad Wax,ova,1.0
18031,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,movie,1.0
18168,Pro Golfer Saru: Super Golf World e no Chousen!!,movie,1.0
6896,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,ova,1.0
7518,Project A-Ko 3: Cinderella Rhapsody,ova,1.0
7407,Project A-Ko 4: Final,ova,1.0
5661,Project ARMS: The 2nd Chapter,tv,26.0
7900,Project Scard: Praeter no Kizu,tv,13.0
14806,Project Tokyo Dolls: Episode 0,ona,3.0
3864,Promare: Galo-hen,ona,1.0
3497,Promare: Lio-hen,ona,1.0
10302,Psycho Diver: Mashou Bosatsu,ova,1.0
1128,Psycho-Pass 3: First Inspector,ona,3.0
5019,Psycho-Pass Movie: Providence,movie,1.0
2408,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu,movie,1.0
1589,Psycho-Pass: Sinners of the System Case.2 - First Guardian,movie,1.0
1213,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,movie,1.0
4445,Puchimas!!: Petit Petit iDOLM@STER,ona,74.0
8407,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,ova,1.0
4001,Puchimas!: Petit iDOLM@STER,ona,64.0
12561,Puchimas!: Petit iDOLM@STER (OVA),ova,2.0
7732,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,special,6.0
7423,Puchimas!: Petit iDOLM@STER Episode 0,ova,1.0
9503,Puchitto Gargantia: Marumaru no Gargantia,special,1.0
5337,Pui Pui Molcar: Driving School,tv,12.0
15806,Pure Aluminum: Sunoko-tan.,ova,1.0
11768,PuriGorota: Uchuu no Yuujou Daibouken,ova,1.0
10759,Puso Ni Comi: Okawari,ona,26.0
16530,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu",movie,1.0
17193,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,ova,3.0
23708,Q Ban Sanguo: San Xiaoqiang,tv,52.0
13671,Q Transformers: Kaette Kita Convoy no Nazo,tv,13.0
14509,Q Transformers: Saranaru Ninki Mono e no Michi,tv,13.0
24333,Qi Qu Gong Fang: Buyi Shougong Baodian,tv,42.0
24331,Qi Qu Gong Fang: Jianzhi Baodian,tv,42.0
24334,Qi Qu Gong Fang: Keji Shougong Baodian,tv,42.0
24335,Qi Qu Gong Fang: Mofa Qiqiu Baodian,tv,42.0
24332,Qi Qu Gong Fang: Shougong Baodian,tv,42.0
24489,Qi Qu Gong Fang: Zhezhi Baodian,tv,42.0
21450,Qian Ting Zong Dong Yuan 3: Caihong Baozang,movie,1.0
21603,Qian Ting Zong Dong Yuan 4: Zhangyu Giyu Ji,movie,1.0
21983,Qian Ting Zong Dong Yuan 5: Shi Guang Bao He,movie,1.0
22041,Qian Ting Zong Dong Yuan: Haidi Liang Wanli,movie,1.0
20422,Qian Ting Zong Dong Yuan: Wai Xing Baobei Jihua,movie,1.0
22950,Qianfang Gaoneng: Huaji,ona,8.0
23528,Qianfang Gaoneng: La Ji,ona,16.0
23203,Qianfang Gaoneng: Shen Fan Gou,ona,20.0
18250,Qiang Shen Ji: Shenhai Xianluo Pian,ona,
12443,Qiang Shen Ji: Tegong Shijie Pian,ona,12.0
12088,Qiang Shen Ji: Xuezu Mishi Pian,ona,12.0
24648,Qiaopi Da Zui Mao: Chengshi Youxia,tv,50.0
24520,Qiaopi Da Zui Mao: Chong Fan Chengshi,tv,50.0
24859,Qiaopi Da Zui Mao: Meng Chong Tianxia,tv,50.0
24519,Qiaopi Da Zui Mao: Youchang Jiaqi,tv,50.0
22968,Qihuan Lucheng: Mao Mao Shu Laile,tv,13.0
21837,Qimiao Wangguo: Mofa Qi Yuan,movie,1.0
16411,Qin Shi Ming Yue: Canghai Hengliu,ona,23.0
21384,Qin Shi Ming Yue: Chunjie Tebie Pian,ona,1.0
14920,Qin Shi Ming Yue: Guoqing Tebie Pian,ona,1.0
9140,Qin Shi Ming Yue: Junlin Tianxia,ona,75.0
16979,Qin Shi Ming Yue: Yi Zhe Ru Shi,ona,1.0
11689,Qin Shi Mingyue 3D: Dianying Longteng Wanli,movie,1.0
13020,Qin Shi Mingyue Tebie Pian: Di Zi Jiang Xi,ona,1.0
9786,Qin Shi Mingyue: Bai Bu Fei Jian,tv,10.0
10598,Qin Shi Mingyue: Kong Shan Niao Yu,ona,3.0
12824,Qin Shi Mingyue: Luosheng Tangxia,ona,1.0
